item_type,item_text,rank,matched_testcase_id,similarity_score,matched_testcase_text
flow,"homepage -> click impostazioni — type=transition; label=""si""; explanation=""user clicks impostazioni"";",1,TC-HOME-001,0.864503800868988,"test case id: tc-home-001 title: user navigates to settings from homepage module: homepage source pages: 1 preconditions: user is on the homepage. test data: test steps: 1. tap on ""impostazioni"". 2. verify that the ""impostazioni"" page opens. expected result: the ""impostazioni"" page should open successfully."
flow,flow 2: homepage -> visualizzazione nuovo luogo (no) -> click pathfinder (si) -> apertura pagina pathfinder,23,TC-PAGINADETTAGLIATA-003,0.7566041946411133,"test case id: tc-paginadettagliata-003 title: user initiates a call from pagina dettagliata module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: test steps: 1. tap on ""call business"". 2. verify that the phone app initiates a call to the business. expected result: the phone app should initiate a call to the business."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,1,TC-HOME-004,0.8396270275115967,"test case id: tc-home-004 title: user swipes to the right from visualizzazione nuovo luogo module: visualizzazione nuovo luogo source pages: 1 preconditions: user is on the ""visualizzazione nuovo luogo"" page. test data: test steps: 1. swipe to the right. 2. verify that the application does not perform any action. expected result: no action should occur upon swiping to the right."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,2,TC-HOME-002,0.8332275152206421,"test case id: tc-home-002 title: user views a new location from homepage module: homepage source pages: 1 preconditions: user is on the homepage. test data: test steps: 1. tap on ""visualizzazione nuovo luogo"". 2. verify that the ""pathfinder"" page opens. expected result: the ""pathfinder"" page should open successfully."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,3,TC-HOME-003,0.8307253122329712,"test case id: tc-home-003 title: user navigates to pathfinder from visualizzazione nuovo luogo module: visualizzazione nuovo luogo source pages: 1 preconditions: user is on the ""visualizzazione nuovo luogo"" page. test data: test steps: 1. tap on ""pathfinder"". 2. verify that the ""pathfinder"" page opens. expected result: the ""pathfinder"" page should open successfully."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,4,TC-HOME-001,0.7980413436889648,"test case id: tc-home-001 title: user navigates to settings from homepage module: homepage source pages: 1 preconditions: user is on the homepage. test data: test steps: 1. tap on ""impostazioni"". 2. verify that the ""impostazioni"" page opens. expected result: the ""impostazioni"" page should open successfully."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,5,TC-PATHFINDER-003,0.790686845779419,"test case id: tc-pathfinder-003 title: user navigates to suggested location from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and a suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the suggested location is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the suggested location should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,6,TC-PATHFINDER-013,0.7871516942977905,"test case id: tc-pathfinder-013 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,7,TC-PAGINADETTAGLIATA-004,0.7845981121063232,"test case id: tc-paginadettagliata-004 title: user returns to homepage from pagina dettagliata module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: test steps: 1. tap on ""indietro"". 2. verify that the user returns to the ""pagina dettagliata"" page. expected result: the user should return to the ""pagina dettagliata"" page."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,8,TC-PATHFINDER-014,0.7842379808425903,"test case id: tc-pathfinder-014 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,9,TC-PATHFINDER-012,0.7841401100158691,"test case id: tc-pathfinder-012 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,10,TC-PATHFINDER-008,0.7832496166229248,"test case id: tc-pathfinder-008 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,11,TC-PATHFINDER-004,0.7832309007644653,"test case id: tc-pathfinder-004 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,12,TC-PATHFINDER-015,0.7823708057403564,"test case id: tc-pathfinder-015 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,13,TC-PATHFINDER-010,0.7823672294616699,"test case id: tc-pathfinder-010 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,14,TC-PATHFINDER-006,0.7823090553283691,"test case id: tc-pathfinder-006 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,15,TC-PATHFINDER-011,0.7822033166885376,"test case id: tc-pathfinder-011 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,16,TC-PATHFINDER-009,0.7817151546478271,"test case id: tc-pathfinder-009 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,17,TC-PATHFINDER-007,0.7811950445175171,"test case id: tc-pathfinder-007 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,18,TC-PATHFINDER-005,0.7796010375022888,"test case id: tc-pathfinder-005 title: user navigates to homepage without clicking ""indietro"" module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,19,TC-PAGINADETTAGLIATA-001,0.7794846296310425,"test case id: tc-paginadettagliata-001 title: user navigates to mappa from pagina dettagliata module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: test steps: 1. tap on ""navigate"". 2. verify that the ""mappa"" page opens. expected result: the ""mappa"" page should open successfully."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,20,TC-PATHFINDER-002,0.7785071730613708,"test case id: tc-pathfinder-002 title: user navigates to question from pathfinder module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. expected result: the question should be displayed."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,21,TC-PATHFINDER-001,0.7761443853378296,"test case id: tc-pathfinder-001 title: user navigates back to homepage from pathfinder module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page. test data: test steps: 1. tap on ""indietro"". 2. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the user should return to the ""apertura pagina pathfinder"" page."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,22,TC-PAGINADETTAGLIATA-002,0.7708406448364258,"test case id: tc-paginadettagliata-002 title: user navigates to yelp from pagina dettagliata module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: test steps: 1. tap on ""open in browser"". 2. verify that the yelp website opens in the browser. expected result: the yelp website should open in the browser."
flow,flow 3: homepage -> visualizzazione nuovo luogo (no) -> swipe verso l'alto,23,TC-PAGINADETTAGLIATA-003,0.768559992313385,"test case id: tc-paginadettagliata-003 title: user initiates a call from pagina dettagliata module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: test steps: 1. tap on ""call business"". 2. verify that the phone app initiates a call to the business. expected result: the phone app should initiate a call to the business."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",1,TC-HOME-002,0.8046184182167053,"test case id: tc-home-002 title: user views a new location from homepage module: homepage source pages: 1 preconditions: user is on the homepage. test data: test steps: 1. tap on ""visualizzazione nuovo luogo"". 2. verify that the ""pathfinder"" page opens. expected result: the ""pathfinder"" page should open successfully."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",2,TC-HOME-001,0.8033512830734253,"test case id: tc-home-001 title: user navigates to settings from homepage module: homepage source pages: 1 preconditions: user is on the homepage. test data: test steps: 1. tap on ""impostazioni"". 2. verify that the ""impostazioni"" page opens. expected result: the ""impostazioni"" page should open successfully."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",3,TC-PATHFINDER-012,0.7628467082977295,"test case id: tc-pathfinder-012 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",4,TC-PATHFINDER-013,0.7626113891601562,"test case id: tc-pathfinder-013 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",5,TC-PATHFINDER-014,0.7623752355575562,"test case id: tc-pathfinder-014 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",6,TC-PATHFINDER-004,0.7613850235939026,"test case id: tc-pathfinder-004 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",7,TC-PATHFINDER-015,0.7610558271408081,"test case id: tc-pathfinder-015 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",8,TC-PATHFINDER-009,0.7607694268226624,"test case id: tc-pathfinder-009 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",9,TC-PATHFINDER-008,0.7606614232063293,"test case id: tc-pathfinder-008 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",10,TC-PATHFINDER-010,0.7605665922164917,"test case id: tc-pathfinder-010 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",11,TC-PATHFINDER-006,0.760471522808075,"test case id: tc-pathfinder-006 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",12,TC-PATHFINDER-011,0.7601465582847595,"test case id: tc-pathfinder-011 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",13,TC-PAGINADETTAGLIATA-004,0.759977400302887,"test case id: tc-paginadettagliata-004 title: user returns to homepage from pagina dettagliata module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: test steps: 1. tap on ""indietro"". 2. verify that the user returns to the ""pagina dettagliata"" page. expected result: the user should return to the ""pagina dettagliata"" page."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",14,TC-PATHFINDER-007,0.7595812082290649,"test case id: tc-pathfinder-007 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",15,TC-PATHFINDER-003,0.7562293410301208,"test case id: tc-pathfinder-003 title: user navigates to suggested location from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and a suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the suggested location is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the suggested location should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",16,TC-PATHFINDER-001,0.7554458379745483,"test case id: tc-pathfinder-001 title: user navigates back to homepage from pathfinder module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page. test data: test steps: 1. tap on ""indietro"". 2. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the user should return to the ""apertura pagina pathfinder"" page."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",17,TC-PATHFINDER-005,0.7479148507118225,"test case id: tc-pathfinder-005 title: user navigates to homepage without clicking ""indietro"" module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",18,TC-HOME-003,0.7468511462211609,"test case id: tc-home-003 title: user navigates to pathfinder from visualizzazione nuovo luogo module: visualizzazione nuovo luogo source pages: 1 preconditions: user is on the ""visualizzazione nuovo luogo"" page. test data: test steps: 1. tap on ""pathfinder"". 2. verify that the ""pathfinder"" page opens. expected result: the ""pathfinder"" page should open successfully."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",19,TC-PAGINADETTAGLIATA-001,0.7414950132369995,"test case id: tc-paginadettagliata-001 title: user navigates to mappa from pagina dettagliata module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: test steps: 1. tap on ""navigate"". 2. verify that the ""mappa"" page opens. expected result: the ""mappa"" page should open successfully."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",20,TC-PAGINADETTAGLIATA-002,0.7356643080711365,"test case id: tc-paginadettagliata-002 title: user navigates to yelp from pagina dettagliata module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: test steps: 1. tap on ""open in browser"". 2. verify that the yelp website opens in the browser. expected result: the yelp website should open in the browser."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",21,TC-PATHFINDER-002,0.7311934232711792,"test case id: tc-pathfinder-002 title: user navigates to question from pathfinder module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. expected result: the question should be displayed."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",22,TC-HOME-004,0.7195995450019836,"test case id: tc-home-004 title: user swipes to the right from visualizzazione nuovo luogo module: visualizzazione nuovo luogo source pages: 1 preconditions: user is on the ""visualizzazione nuovo luogo"" page. test data: test steps: 1. swipe to the right. 2. verify that the application does not perform any action. expected result: no action should occur upon swiping to the right."
flow,"the diagram models the user flow through a homepage, allowing the user to either access settings or view a new location.",23,TC-PAGINADETTAGLIATA-003,0.7101308703422546,"test case id: tc-paginadettagliata-003 title: user initiates a call from pagina dettagliata module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: test steps: 1. tap on ""call business"". 2. verify that the phone app initiates a call to the business. expected result: the phone app should initiate a call to the business."
flow,"if the user clicks ""impostazioni"", they are directed to the settings page.",1,TC-HOME-001,0.8466030359268188,"test case id: tc-home-001 title: user navigates to settings from homepage module: homepage source pages: 1 preconditions: user is on the homepage. test data: test steps: 1. tap on ""impostazioni"". 2. verify that the ""impostazioni"" page opens. expected result: the ""impostazioni"" page should open successfully."
flow,"if the user clicks ""impostazioni"", they are directed to the settings page.",2,TC-PAGINADETTAGLIATA-004,0.7891896963119507,"test case id: tc-paginadettagliata-004 title: user returns to homepage from pagina dettagliata module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: test steps: 1. tap on ""indietro"". 2. verify that the user returns to the ""pagina dettagliata"" page. expected result: the user should return to the ""pagina dettagliata"" page."
flow,"if the user clicks ""impostazioni"", they are directed to the settings page.",3,TC-PAGINADETTAGLIATA-002,0.7790600061416626,"test case id: tc-paginadettagliata-002 title: user navigates to yelp from pagina dettagliata module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: test steps: 1. tap on ""open in browser"". 2. verify that the yelp website opens in the browser. expected result: the yelp website should open in the browser."
flow,"if the user clicks ""impostazioni"", they are directed to the settings page.",4,TC-PATHFINDER-003,0.7758309841156006,"test case id: tc-pathfinder-003 title: user navigates to suggested location from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and a suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the suggested location is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the suggested location should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,"if the user clicks ""impostazioni"", they are directed to the settings page.",5,TC-PAGINADETTAGLIATA-001,0.7731354236602783,"test case id: tc-paginadettagliata-001 title: user navigates to mappa from pagina dettagliata module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: test steps: 1. tap on ""navigate"". 2. verify that the ""mappa"" page opens. expected result: the ""mappa"" page should open successfully."
flow,"if the user clicks ""impostazioni"", they are directed to the settings page.",6,TC-PATHFINDER-005,0.7698108553886414,"test case id: tc-pathfinder-005 title: user navigates to homepage without clicking ""indietro"" module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,"if the user clicks ""impostazioni"", they are directed to the settings page.",7,TC-HOME-002,0.7684068083763123,"test case id: tc-home-002 title: user views a new location from homepage module: homepage source pages: 1 preconditions: user is on the homepage. test data: test steps: 1. tap on ""visualizzazione nuovo luogo"". 2. verify that the ""pathfinder"" page opens. expected result: the ""pathfinder"" page should open successfully."
flow,"if the user clicks ""impostazioni"", they are directed to the settings page.",8,TC-PATHFINDER-002,0.7674083709716797,"test case id: tc-pathfinder-002 title: user navigates to question from pathfinder module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. expected result: the question should be displayed."
flow,"if the user clicks ""impostazioni"", they are directed to the settings page.",9,TC-PATHFINDER-013,0.7656219005584717,"test case id: tc-pathfinder-013 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,"if the user clicks ""impostazioni"", they are directed to the settings page.",10,TC-PATHFINDER-012,0.7652571201324463,"test case id: tc-pathfinder-012 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
flow,"if the user clicks ""impostazioni"", they are directed to the settings page.",11,TC-PATHFINDER-014,0.7646486759185791,"test case id: tc-pathfinder-014 title: user navigates to homepage without suggestion from question module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page and no suggestion is available. test data: test steps: 1. tap on ""indietro"" (not clicked). 2. verify that the question is displayed. 3. tap on ""ritorno ad homepage"". 4. verify that the user returns to the ""apertura pagina pathfinder"" page. expected result: the question should be displayed, and the user should return to the ""apertura pagina pathfinder"" page."
